,Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,score,VideoAmt,PhotoAmt,AdoptionSpeed,No_name,Pure_breed,desc_length,desc_words,averate_word_length,magnitude
6668,1,7,307,0,1,2,0,0,1,1,1,2,1,1,4,0,41326,3e252199872586869f56034687b94e61,0,0,14.0,2,0,1,572,106,5.39622641509434,0
6669,1,3,307,0,2,1,0,0,2,1,2,2,2,1,1,0,41401,3e7af740ebbb62b9f9263af775d1fa5f,0,0,1.0,4,0,1,39,9,4.333333333333333,0
6670,1,1,307,0,1,2,0,0,2,2,2,2,2,1,1,0,41326,1926faf8af9027a904fb02f40f2da303,0,0,4.0,1,0,1,147,25,5.88,0
6671,1,2,307,0,1,2,0,0,2,2,1,1,2,1,1,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,0,4.0,2,0,1,202,45,4.488888888888889,0
6672,1,5,307,0,2,2,6,0,2,2,3,1,2,1,1,0,41330,1e2e2692cf0ad33449edb40196b5c7b3,0,0,3.0,4,0,1,168,34,4.9411764705882355,0
6673,1,4,307,0,2,1,2,7,2,1,1,1,1,1,1,0,41401,9238e4f44c71a75282e62f7136c6b240,0,0,13.0,4,0,1,77,13,5.923076923076923,0
6674,2,2,265,0,1,1,2,6,2,2,2,1,2,1,1,50,41326,438a9bdce8ef4d5948fc40e422d34d0d,0,1,5.0,3,0,1,781,141,5.539007092198582,0
6675,1,3,307,307,2,3,5,0,2,2,1,1,2,1,1,0,41330,0422de09341880250c8f5dd47f9b7e07,0,0,1.0,4,0,0,54,9,6.0,0
6676,1,36,205,0,2,7,0,0,1,3,1,1,2,1,1,0,41326,09aadec46cb6ba36c5e575d57196540c,0,0,1.0,1,0,1,262,54,4.851851851851852,0
6677,1,3,307,0,1,2,0,0,2,2,3,3,3,1,1,0,41326,a1d05d8b7a267cca9cfef3f885afa9a4,0,0,5.0,0,0,1,264,47,5.617021276595745,0
6678,2,36,266,0,1,2,5,0,2,1,3,3,3,1,1,0,41401,ade404aff4df59c811a26246f3b10b20,0,0,2.0,3,0,1,206,40,5.15,0
6679,1,3,307,0,2,2,0,0,2,1,1,1,2,1,1,50,41326,55bc38b122aea92ac3cd50b51eb2e1d6,0,0,2.0,4,0,1,32,7,4.571428571428571,0
6680,1,12,103,206,1,1,7,0,3,3,1,1,2,1,1,400,41326,3fe5aba0e163ba03b294342d402bf179,0,0,4.0,0,0,0,65,12,5.416666666666667,0
6681,2,2,266,0,2,1,2,7,1,1,1,1,2,1,1,0,41326,39e3aa8b4863f15e1491385a38583480,0,0,4.0,2,0,1,22,3,7.333333333333333,0
6682,1,5,78,307,1,1,2,0,2,1,1,1,2,1,1,0,41326,dafb612159c6bf509b005686044ef8dd,0,0,3.0,1,0,0,105,17,6.176470588235294,0
6683,2,4,266,0,2,3,6,7,1,1,1,1,2,1,1,0,41401,2c711fc92ce10361f5b624d5a9c1e139,0,0,4.0,2,0,1,502,99,5.070707070707071,0
6684,1,2,307,0,2,1,0,0,2,1,1,1,2,2,1,0,41401,334ec1ddeb17cae60b0dd2b7f120e90a,0,0,4.0,4,0,1,487,102,4.7745098039215685,0
6685,2,2,266,0,3,1,4,7,2,1,2,2,3,1,4,0,41361,595304f19891ea957c0949eced79a0ed,0,0,0.0,4,1,1,160,31,5.161290322580645,0
6686,2,6,266,0,2,1,2,5,2,1,2,2,2,1,1,0,41326,af968d8026fb596f2127db96e3b5a63e,0,0,1.0,4,0,1,62,10,6.2,0
6687,2,3,247,0,1,2,7,0,2,2,2,2,2,1,1,0,41401,81c99090eadc9b76811f4a3c4f086987,0,0,3.0,4,0,1,113,18,6.277777777777778,0
6688,2,5,285,0,2,5,7,0,2,1,2,2,2,1,2,0,41326,8a14c20338eef6aa18be36ac1939cbff,0,0,5.0,3,0,1,497,98,5.071428571428571,0
6689,2,5,266,0,2,1,2,7,2,1,3,3,2,1,1,0,41326,086b127285cf268a1bff66683bf8a9c6,0,0,3.0,2,0,1,40,8,5.0,0
6690,2,10,266,0,1,1,7,0,3,1,2,2,2,1,1,0,41336,45146cbdb40dc3623587ff2204a72612,0,0,1.0,2,0,1,236,49,4.816326530612245,0
6691,1,6,307,0,1,2,0,0,1,1,1,1,2,1,1,0,41326,37237ca3633d20c004ec76c0c2ddb4b7,0,0,2.0,4,0,1,71,15,4.733333333333333,0
6692,2,2,292,265,1,3,4,0,1,2,2,2,2,1,1,0,41326,1d3441a8f19d8fc42969688b4d2be2f6,0,0,1.0,2,0,0,446,68,6.5588235294117645,0
6693,2,3,266,0,1,1,3,6,1,1,1,1,2,1,2,30,41401,1de5f1042eb8ba2195eb0178a4813b34,0,0,1.0,3,0,1,238,44,5.409090909090909,0
6694,1,3,141,307,2,2,7,0,2,1,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,1,2.0,3,0,0,577,102,5.6568627450980395,0
6695,1,3,307,0,2,2,0,0,2,2,3,1,2,1,1,100,41401,58c88172beae9b13acb65b99eb7be864,0,0,7.0,2,0,1,72,15,4.8,0
6696,1,1,307,0,3,1,2,7,1,1,1,3,3,1,6,0,41336,9cb0011ffd9cc656518ceda05595ae7c,0,0,2.0,3,1,1,64,11,5.818181818181818,0
6697,1,3,76,307,1,1,7,0,2,1,1,1,3,1,1,0,41326,1e70403d0961feef7741b2ebec5395ae,0,0,3.0,1,0,0,19,5,3.8,0
6698,1,2,88,307,2,2,7,0,2,1,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,0,3.0,3,0,0,122,21,5.809523809523809,0
6699,1,1,307,0,3,1,2,0,3,1,2,2,2,1,4,0,41326,dc6cf7afade44aa351aa626974d4d7c7,0,0,1.0,1,1,1,327,61,5.360655737704918,0
6700,2,19,266,0,2,3,7,0,3,1,1,1,1,1,1,0,41326,724464c5e5de4f4b0821c5e9ce269c6c,0,0,4.0,1,0,1,77,12,6.416666666666667,0
6701,1,6,18,192,2,2,0,0,3,2,1,1,1,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,0,7.0,3,0,0,161,29,5.551724137931035,0
6702,2,3,266,0,1,3,0,0,2,1,2,2,2,1,1,0,41401,01f954cdf61526daf3fbeb8a074be742,0,0,6.0,3,0,1,566,112,5.053571428571429,0
6703,1,4,307,307,3,2,7,0,2,2,1,1,2,1,2,0,41326,3b074cadd2350de62dca7056b9bab6f4,0,0,12.0,3,0,0,334,50,6.68,0
6704,1,1,307,0,2,1,3,5,2,2,2,1,2,1,1,50,41326,e62135526c27156b8479420aad166317,0,0,10.0,1,0,1,1402,246,5.699186991869919,0
6705,1,2,307,0,2,1,2,7,2,2,2,2,2,1,1,0,41326,001e42763024f9d4abe31e79472b1827,0,0,2.0,4,0,1,150,28,5.357142857142857,0
6706,1,18,307,0,1,2,7,0,2,1,1,1,1,1,1,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,0,6.0,4,0,1,1354,264,5.128787878787879,0
6707,1,2,307,0,2,1,2,0,2,1,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,0,1.0,2,0,1,123,21,5.857142857142857,0
6708,1,1,307,0,1,1,2,0,2,1,2,1,2,1,1,0,41327,fd970cc91d06d82eebf046340137b272,0,0,4.0,1,0,1,149,20,7.45,0
6709,1,12,167,0,2,7,0,0,1,2,1,1,3,1,1,0,41326,39e0becfe7fe8d4089b585a05148dfa7,0,0,4.0,2,0,1,300,56,5.357142857142857,0
6710,1,9,182,0,2,1,5,0,2,1,1,1,2,1,1,500,41326,881437284a131a4d83d44f6ac42b4f54,0,0,1.0,2,0,1,107,21,5.095238095238095,0
6711,1,2,307,0,1,1,2,0,2,1,2,2,2,1,1,0,41326,c7bff1d19a3e53bae9e174fdd025ebcd,0,0,5.0,2,0,1,123,19,6.473684210526316,0
6712,2,30,299,265,1,5,0,0,4,2,1,1,1,1,1,0,41326,a1f1fbe3d5eccf487464c3cc2f4a3df6,0,0,5.0,3,0,0,480,94,5.1063829787234045,0
6713,1,12,109,179,1,2,7,0,2,2,1,1,2,1,1,0,41401,1041da1784089bb6152dc8709b6f484a,0,0,2.0,2,0,0,294,63,4.666666666666667,0
6714,2,2,266,0,2,5,7,0,1,1,2,1,2,1,1,0,41401,76e01d3c33dc016d6bcdd74bcd329d18,0,0,1.0,2,0,1,241,45,5.355555555555555,0
6715,1,3,109,307,1,2,0,0,3,2,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,0,1.0,1,0,0,87,17,5.117647058823529,0
6716,2,11,266,266,1,4,7,0,2,1,1,1,2,1,2,200,41401,8d9d3afcab6535323cfaa98ea37b7a61,0,0,5.0,4,0,0,165,30,5.5,0
6717,2,2,266,0,3,4,7,0,1,1,2,1,2,1,2,0,41326,cb8173d90430f9459c5593ca552a9ad0,0,0,5.0,3,0,1,238,45,5.288888888888889,0
6718,2,1,265,0,2,1,6,7,2,2,2,2,2,1,1,0,41326,120efb573cb38b2681903e8c961724e5,0,0,6.0,1,0,1,301,61,4.934426229508197,0
6719,2,6,266,0,1,4,7,0,2,1,1,1,1,1,1,100,41401,8ffce5c58bc69ccac0ceee68ddce6ffd,0,0,1.0,4,0,1,59,7,8.428571428571429,0
6720,2,9,266,0,2,1,5,7,2,1,2,2,2,1,1,0,41326,55442b8764047670e7627de3e34ba70f,0,0,4.0,4,0,1,317,55,5.763636363636364,0
6721,2,1,276,285,3,1,2,3,3,3,1,1,2,1,3,300,41326,6577d3957b88e3ce6300ade297dc3976,0,0,1.0,1,1,0,68,12,5.666666666666667,0
6722,1,132,195,0,2,1,0,0,1,1,1,1,1,1,1,0,41327,32af52932a4a1d52bd064d1c985c4005,0,0,0.0,4,1,1,190,31,6.129032258064516,0
6723,1,55,20,0,1,1,2,7,2,1,1,1,3,1,1,80,41401,7554c021369141293bf535340069430e,0,0,1.0,1,0,1,223,36,6.194444444444445,0
6724,2,3,266,0,2,2,6,7,2,1,1,1,2,1,1,0,41326,dd7e4618761fb9c590572a6a95cf8df8,0,1,8.0,2,0,1,307,59,5.203389830508475,0
6725,1,24,128,0,1,2,7,0,2,1,1,1,2,1,1,0,41326,651843b0ed9afcc2daa85ac939e01286,0,0,1.0,2,0,1,276,64,4.3125,0
6726,1,1,307,0,3,1,2,6,3,2,2,2,2,1,9,0,41326,caec5f11bed790c4ba4f4f7b32a38378,0,0,5.0,3,0,1,171,32,5.34375,0
6727,2,9,292,292,2,1,5,7,2,2,2,2,2,1,1,200,41326,4c6601f08f45991f7aece4ba86e54ed8,0,0,1.0,4,0,0,42,7,6.0,0
6728,1,3,307,0,1,2,0,0,2,2,3,3,3,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,0,3.0,2,0,1,170,25,6.8,0
6729,2,7,266,0,2,2,5,0,2,2,1,1,2,1,2,0,41326,0722a4564018fc1927501e14b9367021,0,0,3.0,3,0,1,105,16,6.5625,0
6730,1,24,205,0,2,1,7,0,1,3,1,1,1,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,0,2.0,2,0,1,193,31,6.225806451612903,0
6731,1,2,307,0,3,2,5,0,2,1,2,1,2,1,5,0,41326,90191b06d602e8d45b4ce25dd22c6a3e,0,0,7.0,3,1,1,535,101,5.297029702970297,0
6732,2,3,269,266,3,1,4,7,2,1,2,2,2,1,7,0,41326,a2a9bd6ef12ac287a939ed5564c51046,0,0,3.0,2,1,0,818,158,5.177215189873418,0
6733,1,2,307,0,1,5,0,0,2,1,1,1,2,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,0,3.0,3,0,1,155,26,5.961538461538462,0
6734,2,1,243,0,3,6,0,0,1,1,3,3,3,1,2,0,41401,77ff10483a3e00dd18b741ffbcc1f36b,0,0,2.0,1,0,1,106,19,5.578947368421052,0
6735,1,36,307,0,2,7,0,0,2,1,1,1,1,1,1,0,41326,744fa4278196568a18fcf5cd7d324ed2,0,0,1.0,2,0,1,297,54,5.5,0
6736,2,11,303,266,2,1,2,7,2,1,1,1,1,1,1,100,41326,3c841f3d188f40c4a89e4dc9532b9e6d,0,0,6.0,4,0,0,1310,229,5.720524017467249,0
6737,1,4,307,0,2,3,7,0,2,1,2,2,2,1,1,0,41326,e53cb65a6a4fb443884f934fcc09ce31,0,0,3.0,2,1,1,315,61,5.163934426229508,0
6738,2,5,274,0,1,6,7,0,2,2,2,1,2,1,1,0,41326,7521101a5faeab53f7998fa9206e2b70,0,0,5.0,2,0,1,90,12,7.5,0
6739,2,5,266,266,2,2,6,7,1,1,1,1,2,1,1,0,41326,bc844d839bf7b1980485a0c95a1b76f3,0,0,5.0,2,0,0,681,125,5.448,0
6740,2,4,265,265,1,1,7,0,2,2,2,1,2,1,1,0,41326,3f7abc86ddc13526b6d5795fae02e6b3,0,0,5.0,4,0,0,43,9,4.777777777777778,0
6741,2,2,265,0,3,1,7,0,2,2,1,1,2,1,3,0,41326,caec5f11bed790c4ba4f4f7b32a38378,0,0,3.0,2,0,1,190,32,5.9375,0
6742,2,9,279,0,2,1,0,0,2,3,1,1,2,1,1,500,41326,38b53ed3bc5f453712344fba677222c4,0,0,5.0,4,0,1,95,17,5.588235294117647,0
6743,2,3,265,0,2,6,7,0,2,2,3,1,3,1,2,0,41326,15c3d569f60c370eaf3542e9b5410faf,0,0,1.0,3,0,1,692,128,5.40625,0
6744,2,1,266,0,2,3,5,0,2,2,2,2,2,1,1,60,41326,8e0bc82ea986b0966399c31f6a054ef2,0,0,3.0,4,0,1,392,82,4.780487804878049,0
6745,1,2,307,0,3,1,7,0,2,1,1,1,2,1,2,0,41326,430c518f96c7cbd27acb5a4184ab54cb,0,0,2.0,3,0,1,213,43,4.953488372093023,0
6746,2,3,266,0,1,1,2,7,1,2,2,2,2,1,1,0,41326,115d0cba070c9819e50c9e96eccccf62,0,0,4.0,2,0,1,168,32,5.25,0
6747,2,2,266,265,3,1,6,0,1,2,2,2,2,1,2,0,41326,cffa486c9cb8f8d22cf6e7a68523c3f0,0,0,2.0,4,0,0,112,20,5.6,0
6748,1,20,307,0,2,3,0,0,2,1,1,1,1,1,1,0,41326,9ca5fbe0f66419dd1e6aeb51b9707bcd,0,0,16.0,4,0,1,88,13,6.769230769230769,0
6749,1,1,307,0,2,2,5,7,2,1,2,1,2,1,3,0,41326,8b6c5cd067ada5f54ca5ffc7f7b5d896,0,0,9.0,2,0,1,586,116,5.051724137931035,0
6750,2,3,266,0,3,1,2,6,1,1,2,1,2,1,4,0,41401,25277dbcc0a7a2f16b9fb90bffae6195,0,0,5.0,3,1,1,490,95,5.157894736842105,0
6751,2,3,247,243,1,4,7,0,1,2,3,3,3,1,1,200,41401,eaaf22c28570200164914648fdbb9e2e,0,0,4.0,4,0,0,159,27,5.888888888888889,0
6752,2,4,265,266,3,2,6,0,1,2,2,2,2,1,2,0,41401,8a752f3f08ec9295fe7cb308304e523b,0,0,2.0,3,1,0,436,78,5.589743589743589,0
6753,2,6,266,0,2,2,3,0,2,1,2,2,2,1,1,0,41326,22fe332bf9c924d4718005891c63fbed,0,0,1.0,2,1,1,55,9,6.111111111111111,0
6754,1,3,307,0,2,2,7,0,2,1,1,1,2,1,1,0,41326,e2455987253fd381c0194d46844dfc9d,0,0,7.0,4,0,1,37,7,5.285714285714286,0
6755,2,24,265,0,2,5,7,0,2,2,1,3,1,1,1,0,41401,910c244f9367bed595c07329c7a6b236,0,0,4.0,1,0,1,361,70,5.1571428571428575,0
6756,2,2,264,0,3,1,2,0,3,3,2,2,2,1,4,0,41326,b410edd7041defe5c8cf8c9696dcad98,0,0,5.0,4,0,1,709,131,5.412213740458015,0
6757,1,3,141,307,1,1,0,0,2,1,1,1,2,1,1,270,41326,2864803699884df90ac135583b02ec70,0,0,4.0,2,0,0,382,68,5.617647058823529,0
6758,1,4,307,0,2,4,7,0,2,1,2,1,2,1,1,0,41330,1e2e2692cf0ad33449edb40196b5c7b3,0,0,2.0,4,0,1,110,23,4.782608695652174,0
6759,1,2,307,0,3,1,2,0,2,2,2,2,2,1,4,0,41326,f45d8c72a87f27427cd28fc3cd2d7ce3,0,0,3.0,4,0,1,337,63,5.349206349206349,0
6760,2,2,266,0,2,3,0,0,1,1,1,1,2,1,2,115,41401,3ed2a0e971096317041ad900c33e030d,0,0,13.0,1,0,1,3032,525,5.7752380952380955,0
6761,2,18,265,0,2,1,3,7,2,2,1,2,2,1,1,0,41326,29628d78a433991086f741d6b337fce5,0,0,4.0,4,0,1,160,32,5.0,0
6762,2,1,276,264,3,1,5,6,1,3,2,2,2,1,3,0,41401,17e5e3ddf45d2593ce13bc94bd4030b5,0,0,0.0,4,0,0,1070,216,4.953703703703703,0
6763,1,1,307,0,3,1,7,0,2,2,2,2,2,1,7,0,41330,97ff6e3111a3e424d2172ddb6085db89,0,0,0.0,4,0,1,231,47,4.914893617021277,0
6764,1,2,307,0,1,7,0,0,2,1,1,1,2,1,1,0,41330,45ae4e72799ce0f2e3ab4d314a374b61,0,0,4.0,1,0,1,544,104,5.230769230769231,0
6765,2,3,265,0,2,2,4,0,1,2,2,2,2,1,1,0,41326,c5f05a0937608368f162868db4d0bc87,0,0,1.0,0,0,1,206,40,5.15,0
6766,1,2,307,0,2,1,2,7,2,2,2,2,2,1,3,0,41326,f45d8c72a87f27427cd28fc3cd2d7ce3,0,0,6.0,1,0,1,369,72,5.125,0
6767,2,3,266,0,1,5,7,0,1,1,1,1,2,1,1,0,41401,1cc4a20139774a4277e2298c998bea9b,0,0,1.0,1,1,1,30,5,6.0,0
6768,1,2,307,0,2,1,2,7,2,1,2,1,2,1,1,0,41326,c11bcc26e6ed292bbe2e11bbbf0d9c4b,0,0,1.0,4,0,1,164,35,4.685714285714286,0
6769,2,3,266,0,2,3,4,7,1,2,2,2,2,1,1,0,41332,c615548c8536989d6ff41c0428b59496,0,0,4.0,2,0,1,264,59,4.47457627118644,0
6770,1,1,307,0,3,1,2,7,2,2,1,1,2,1,5,0,41401,8e2207f744c7b5fe18f96aa72ba94ee1,0,0,5.0,3,0,1,691,131,5.2748091603053435,0
6771,2,7,265,0,2,1,2,4,2,2,2,1,2,1,1,0,41401,62996b541298b302e9798f21f6914aae,0,0,4.0,4,0,1,166,29,5.724137931034483,0
6772,2,20,276,266,1,1,0,0,3,2,2,1,2,1,1,150,41326,f553fdd350f53b1656b6e8989a5a6b11,0,0,2.0,4,0,0,355,77,4.6103896103896105,0
6773,1,36,205,205,1,2,5,0,1,3,1,1,1,1,2,0,41327,4f730224c4425d230360cd399ff6cf13,0,0,3.0,1,0,0,171,34,5.029411764705882,0
6774,1,1,307,0,2,2,5,0,2,1,2,2,2,1,1,0,41326,2bae234d5ea501d9e1671b9154c6dc70,0,0,1.0,1,1,1,55,11,5.0,0
6775,1,3,307,0,1,1,7,0,2,1,1,1,1,1,1,0,41326,6442af3808c74f34c49b6c30ef415498,0,0,3.0,1,0,1,346,65,5.323076923076923,0
6776,2,2,265,0,2,5,7,0,1,2,2,2,2,1,1,0,41326,897ec1321c30f8d7f95e7f1dc04fa53c,0,0,1.0,3,0,1,144,27,5.333333333333333,0
6777,1,2,189,307,2,1,7,0,3,2,1,1,3,1,1,0,41401,d875085cf780b229007fb6af11ac3836,0,0,2.0,1,0,0,514,98,5.244897959183674,0
6778,1,2,307,103,2,1,2,7,2,2,1,1,1,1,1,10,41326,33b1f399cd97a176468d683cc717e7ea,0,0,2.0,2,0,0,63,10,6.3,0
6779,2,0,266,0,3,1,4,7,1,1,2,2,2,1,4,100,41326,dbe61fe8cc96a6be57647df3738e9fc8,0,0,0.0,4,0,1,190,34,5.588235294117647,0
6780,2,2,266,0,3,1,4,7,2,1,2,1,2,1,2,0,41401,7f6907f91e632721c042872be8dc619d,0,0,4.0,3,0,1,305,57,5.350877192982456,0
6781,2,1,266,265,2,2,3,5,1,1,3,3,3,1,1,0,41326,5201c3e05aa6ff174b006c070e9a06b5,0,0,4.0,4,0,0,105,22,4.7727272727272725,0
6782,1,18,307,307,2,1,5,0,2,2,2,2,1,1,2,0,41326,3343953413fb63a89cfb503e19226524,0,0,2.0,4,1,0,442,79,5.594936708860759,0
6783,2,12,266,0,1,6,7,0,2,1,2,1,1,1,1,0,41326,acb6d8556fbfe409c70cb8617d200e45,0,0,5.0,3,0,1,681,132,5.159090909090909,0
6784,2,7,283,0,2,1,0,0,2,1,1,1,1,1,1,0,41327,9779e584450b06e98ce404dfd355206e,0,0,1.0,1,0,1,16,3,5.333333333333333,0
6785,2,5,292,265,1,2,5,0,2,2,2,2,2,1,1,50,41326,95eab75701bfbddafb9e1e01e1ee9214,0,0,5.0,2,0,0,270,49,5.510204081632653,0
6786,1,1,307,0,3,2,7,0,2,2,2,2,2,1,7,0,41326,27decc3f571f54ac92229d5afe57c19a,0,0,5.0,3,0,1,310,55,5.636363636363637,0
6787,1,4,72,307,2,2,7,0,2,1,1,1,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,0,4.0,3,0,0,337,65,5.184615384615385,0
6788,1,3,307,0,1,1,2,0,2,1,1,1,2,1,1,0,41326,cbf066900e88c07df401c972e7f06c8c,0,0,4.0,4,0,1,291,58,5.017241379310345,0
6789,2,2,247,264,3,1,2,6,1,3,2,3,2,1,3,0,41326,fd48228ee6a9abd9a2ad5634b8fce026,0,0,3.0,1,0,0,172,33,5.212121212121212,0
6790,1,1,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41326,6442af3808c74f34c49b6c30ef415498,0,0,1.0,2,0,1,292,50,5.84,0
6791,2,6,299,0,1,2,3,5,2,1,2,1,2,1,1,0,41401,da1bc459c112b58919e31637897d22af,0,0,5.0,2,0,1,329,61,5.39344262295082,0
6792,2,3,243,0,3,6,7,0,1,1,2,2,2,1,2,0,41401,aec410089d49467c93014588308c8580,0,0,2.0,1,0,1,527,95,5.5473684210526315,0
6793,1,62,20,0,1,1,2,7,1,1,1,1,1,1,1,0,41326,d372aa7115ee3c2e5e4796462dec984b,0,0,7.0,3,0,1,218,33,6.606060606060606,0
6794,1,1,307,307,3,2,0,0,3,1,2,2,2,1,3,0,41326,29b3983f78791986378ebba50111aaf6,0,0,5.0,3,0,0,669,124,5.395161290322581,0
6795,1,12,307,0,2,2,0,0,1,2,1,1,2,1,1,80,41326,d372aa7115ee3c2e5e4796462dec984b,0,0,4.0,3,0,1,400,79,5.063291139240507,0
6796,1,54,109,0,1,3,0,0,3,2,3,3,2,2,1,0,41336,584245e5e20f19c5b82bf22e1090a104,0,0,6.0,3,0,1,1601,279,5.738351254480286,0
6797,2,12,266,272,2,4,6,7,1,1,1,1,1,1,1,0,41327,9b4c4dcb46c46b943b0764f720d1f4b6,0,0,1.0,3,0,0,992,199,4.984924623115578,0
6798,1,36,179,207,2,5,0,0,2,2,1,3,1,1,1,0,41324,c8ea0bc42e630c72747986c4c0ce36aa,0,0,2.0,0,0,0,193,33,5.848484848484849,0
6799,1,1,307,307,3,1,4,7,2,1,2,2,3,1,5,0,41326,3b0c9361b104a352dc62709fa8e93a47,0,1,1.0,2,1,0,216,39,5.538461538461538,0
6800,1,2,307,307,3,1,4,7,2,1,2,1,2,1,2,0,41327,4f730224c4425d230360cd399ff6cf13,0,0,2.0,4,0,0,141,29,4.862068965517241,0
6801,2,6,266,0,2,2,7,0,2,1,1,1,2,1,1,0,41326,a41605e586f66ae37b61d766d5e37e43,0,0,4.0,0,0,1,436,99,4.404040404040404,0
6802,1,0,307,0,2,4,7,0,1,2,2,2,2,1,1,0,41326,d474a4f7f552dd86a00f22c95de26540,0,0,1.0,2,0,1,221,46,4.804347826086956,0
6803,2,24,285,0,2,3,4,7,2,2,3,3,2,1,1,0,41401,abc4841ab228a5dfc824d82b6a157fd1,0,0,1.0,1,0,1,238,48,4.958333333333333,0
6804,1,12,307,0,1,2,7,0,2,2,3,3,3,1,1,0,41326,337e93d16688fdfcb19583018d73bf3d,0,0,5.0,3,0,1,171,30,5.7,0
6805,1,2,307,307,2,2,0,0,2,2,1,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,0,1.0,1,0,0,12,2,6.0,0
6806,1,3,307,0,2,5,0,0,2,2,2,2,2,1,1,0,41326,72da73fe3eec6c512cc04371f97760b5,0,0,10.0,3,0,1,543,103,5.271844660194175,0
6807,2,4,266,0,1,1,2,0,2,1,2,2,2,1,1,0,41326,dc0dcc419197c5d8afa7d07388ea7a0d,0,0,2.0,4,0,1,210,39,5.384615384615385,0
6808,1,56,307,307,2,1,2,0,2,2,1,2,2,1,2,0,41336,aa0e6e7348d24f6a2dfe0eac0f459600,0,0,2.0,4,0,0,624,120,5.2,0
6809,2,2,266,0,2,4,0,0,3,1,2,1,2,1,1,0,41326,c9aa64487db5e795ff6146bb95067181,0,0,2.0,2,0,1,348,70,4.9714285714285715,0
6810,2,1,266,0,3,2,3,4,2,1,2,2,2,1,7,0,41401,3787f9395baa4d6c54a5288fd4c8299e,0,0,5.0,3,0,1,39,7,5.571428571428571,0
6811,1,2,307,0,1,1,2,0,1,2,2,2,2,1,3,0,41326,c556296168080b6e576647e820903b9d,0,0,5.0,1,0,1,228,39,5.846153846153846,0
6812,1,2,307,307,1,2,0,0,2,2,2,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,0,5.0,3,0,0,14,3,4.666666666666667,0
6813,1,24,69,0,2,3,5,0,2,2,3,3,3,1,1,100,41326,89e38f1dc3b54154d9f976e67012ecc6,0,0,1.0,2,0,1,278,51,5.450980392156863,0
6814,1,2,307,307,1,5,0,0,2,2,2,1,2,1,1,0,41327,4f730224c4425d230360cd399ff6cf13,0,0,3.0,1,0,0,565,107,5.280373831775701,0
6815,1,24,179,0,1,5,7,0,1,1,3,3,2,1,1,0,41326,3888b118d7e7bce9c787de14f5d13f61,0,0,1.0,1,1,1,144,30,4.8,0
6816,2,4,285,265,2,1,3,0,1,2,2,1,2,1,1,200,41326,7521101a5faeab53f7998fa9206e2b70,0,0,1.0,2,0,0,83,14,5.928571428571429,0
6817,2,3,265,0,2,3,4,0,1,2,1,1,1,1,1,0,41326,8e8304b632d3868293bd3fd89b105e90,0,0,5.0,1,0,1,132,22,6.0,0
6818,2,36,299,0,2,2,0,0,2,1,1,1,1,1,1,0,41401,930a31cee18dfc2911633da8668a0e3b,0,0,6.0,4,0,1,807,151,5.344370860927152,0
6819,2,4,266,0,2,3,7,0,2,2,3,1,2,1,1,0,41326,817d8cc57ac89cc28f348ceaf74a8729,0,0,1.0,3,0,1,485,84,5.773809523809524,0
6820,1,22,119,103,1,1,6,7,2,1,1,1,2,1,1,0,41326,85ae8eb73ddaed827bb72d007d292c79,0,0,4.0,2,0,0,457,83,5.506024096385542,0
6821,2,8,299,0,2,3,0,0,1,2,2,2,2,1,1,150,41326,955b240c395667b76570832bb7065a5c,0,0,5.0,4,0,1,426,84,5.071428571428571,0
6822,2,24,254,0,3,1,3,4,2,1,1,1,1,1,5,0,41401,35aa77e445f53a44ddc9f456a46bd4b3,0,0,5.0,3,0,1,132,25,5.28,0
6823,2,2,266,0,2,1,2,0,1,1,2,1,2,1,1,0,41326,62d584fd10cc94cb5f9491daf375f50e,0,0,6.0,2,0,1,327,62,5.274193548387097,0
6824,1,1,307,200,2,2,0,0,2,1,1,1,2,1,1,350,41336,d73b10f170720b7edc3c12fc93b1fc63,0,0,5.0,3,0,0,514,97,5.298969072164948,0
6825,2,6,265,0,1,1,7,0,2,2,3,3,3,1,1,0,41326,b770216a74e00455e9d626e5ee0ee0ac,0,0,2.0,1,1,1,180,40,4.5,0
